text_id,text,PhyID,platform
2299476,"Love love love her.  I had so many complications with my entire pregnancy.  She always spent extra time explaining everything and provided the very best medical care.  Because of her I delivered a healthy full term baby.  Many Doctors would have blown off my symptoms, but she always took them seriously and because of her dedicated care we were able to stop my preterm labor.  Her wait times are insane.  I know it is because she spends so much time with every patient, fits everyone in who is worried, and does not leave until she makes sure you are comfortable with your plan of treatment.  If you are having complications in your pregnancy that is what you want, so to me the wait was worth it.",100526640,RateMD
3645146,"I have had Dr. Mallory for 11 years, and we just love her, and her office staff.",100833627,RateMD
2397838,"After my exam, as Dr. Jacobson was quickly entering information into his laptop, he said to me ""let me finish this so that I can give you my full attention and eye contact while we talk."" Then he did that.  It's very refreshing to get such personalized attention.",100550422,Vitals
2394060,Dr. Amin is one of the most caring Doctors I have ever known. She truly wants her patients to get well. She explains everything thoroughly and answers all questions. I would recommend her without hesitation.,100546706,HG
3025734,Dr.Frazier has provided above and beyond the level of care and concern I anticipated from any doctor. He and his staff @Ted B Wahby gave me such great care. It takes a special person who can help you find hope and stay up emotionally at the darkest times one might imagine. I thank God for having sent me to him as a patient. May he and his staff be as blessed as the patients they treat :) Thanks Dr. Frazier,100694586,Vitals
2439695,"Dr. Khan is a very thorough and highly skilled surgeon. I went thru various tests and then he gave me the options for my condition. (I was unable to walk or function because of debilitating back pain. ) 
Dr. Khan did my surgery and I am extremely grateful for his expertise and great bedside manner. He truly cares for his patients. I would highly recommend him and give him my highest praise for his abilities. 
Dr. Khan gave me my life back. I am able to walk and function thanks to him. Fantastic surgeon.",100558182,HG
4061148,"I have had multiple procedures done by Dr. Vallance over the years: gallbladder removal, breast biopsies, breast cyst aspirations, colonoscopies, and gastroscopies.  I have never had a bad experience or bad side effects from any of his procedures.  He has always been professional, informative, responsive to questions, and he shows me respect.  I recommend Dr. Vallance very highly.",100932802,HG
1841958,"i have been with dr. pineda since 2006 and have never been disappointed in any aspect of her care for me.   when i recently moved out of town, i wanted a doctor like her in my area, but i knew there wasn't one.   she has always been on the cutting edge of knowledge on how to care for those with arthritis. always empathetic and gentle when she knew that my weight was a factor in my extreme back pain. now that i have lost 40 lbs. i can see the light at the end of this tunnel.   God bless dr. p. as she she is affectionately known and i will always be grateful for the care she has given me over the years.",100424280,Vitals
319699,"Dr. Getz was great, made feel confident the outcome was better than expected. Rothman was very thorough.",100070377,Vitals
2966299,Dr. Maupin is an amazing doctor! i was very impressed. He is very intelligent and not only gives a great diagnosis he gets to know you and makes sure you understand everything he is telling you! Would highly recommend him to anyone!,100680620,Vitals
1066387,"Truly a caring doctor that doesn't have that ""doctor"" attitude. He visits with you and listens, wanting to do the best thing for you.",100242908,HG
3629617,"After being told by my doctor that I had to get a few &#34;questionable&#34; moles checked out, I was extremely nervous.  However, I was referred to Dr. Berg, and after visiting her she put me at total ease.  The appointment was quick and painless, and I felt very comfortable since it was obvious that Dr. Berg knew exactly what she was doing.  The moles turned out to be fine, and while I was there I actually made an appointment for her Hydrafacial service!  I definitely recommend Dr. Berg for any skin treatment you might be looking to get.",100827939,Yelp
3738402,"Dr. G and his staff are the best, always a pleasant experience. From the first time I called I knew this place was a cut above the rest.",100853263,Vitals
